time,x,y,theta,Vx,Vy,Vlin,Vang,grad_atr_pot_x,grad_atr_pot_y,grad_rep_pot_x,grad_rep_pot_y
92000000000,-5.875507009689446,-12.90889668990238,0.7180186043436966,0.1911667942666425,0.17698256356261363,0.26040549178801253,0.015040064098632233,-33.994398546894836,-36.66579969719566,-4.23896030643366,1.2692869846729324
92000000000,-5.875507009689446,-12.90889668990238,0.7180186043436966,0.1911667942666425,0.17698256356261363,0.26040549178801253,0.015040064098632233,-33.994398546894836,-36.66579969719566,-4.23896030643366,1.2692869846729324
92100000000,-5.856400129553096,-12.891194216101683,0.7195418575319317,0.190887466084602,0.1771784333666679,0.2603356457672966,0.014909527342141737,-33.99249381618862,-36.667565560811084,-4.184999400731773,1.2318788874775082
92100000000,-5.856400129553096,-12.891194216101683,0.7195418575319317,0.190887466084602,0.1771784333666679,0.2603356457672966,0.014909527342141737,-33.99249381618862,-36.667565560811084,-4.184999400731773,1.2318788874775082
92200000000,-5.83731085635628,-12.873467233652617,0.7210458639417947,0.1906103428060909,0.17737012341074898,0.26026495981928444,0.014780277895366234,-33.990614923788456,-36.66930728964933,-4.131453637429722,1.195282607499539
92200000000,-5.83731085635628,-12.873467233652617,0.7210458639417947,0.1906103428060909,0.17737012341074898,0.26026495981928444,0.014780277895366234,-33.990614923788456,-36.66930728964933,-4.131453637429722,1.195282607499539
92300000000,-5.818249196316303,-12.855721067856008,0.722536816676009,0.1903354970304543,0.17755780625842707,0.26019363140886725,0.014649254916442755,-33.988765516259576,-36.671021511279505,-4.078333889831281,1.1594602595940922
92300000000,-5.818249196316303,-12.855721067856008,0.722536816676009,0.1903354970304543,0.17755780625842707,0.26019363140886725,0.014649254916442755,-33.988765516259576,-36.671021511279505,-4.078333889831281,1.1594602595940922
92400000000,-5.799215037758164,-12.837956017498007,0.7240148444655456,0.18996505258820062,0.17770095480769274,0.26002147515274365,0.01458533562104064,-33.98694538378895,-36.6727084284669,-4.0060651338511715,1.1325174669283458
92400000000,-5.799215037758164,-12.837956017498007,0.7240148444655456,0.19006291358621286,0.17774155141624495,0.2601216790508543,0.014516515904060057,-33.98694538378895,-36.6727084284669,-4.025637333453623,1.1243981452179104
92500000000,-5.780208154120658,-12.820172479735039,0.7254797699571899,0.18979291555324093,0.17792132817999182,0.26004930618422617,0.014381678432583977,-33.98515416974386,-36.67436837982001,-3.973428940904326,1.0901027438216477
92500000000,-5.780208154120658,-12.820172479735039,0.7254797699571899,0.18979291555324093,0.17792132817999182,0.26004930618422617,0.014381678432583977,-33.98515416974386,-36.67436837982001,-3.973428940904326,1.0901027438216477
92600000000,-5.761238098835297,-12.802374927926467,0.726938303519294,0.18952593438367718,0.17806076057177728,0.25995269062543236,0.014186316788220577,-33.98515416974386,-36.67436837982001,-3.9200327069915804,1.062216265464558
92600000000,-5.761238098835297,-12.802374927926467,0.726938303519294,0.1895248679607794,0.1780975005915125,0.2599763106473143,0.01424263946124793,-33.98339577722175,-36.67599775668969,-3.921577814934124,1.0564976383871914
92700000000,-5.742285164086315,-12.784555475939245,0.7283764713625523,0.1892589004389773,0.1782698215109426,0.2599025105142539,0.014106124244768092,-33.98166147127325,-36.677604660770626,-3.870118616522211,1.0236403585821088
92700000000,-5.742285164086315,-12.784555475939245,0.7283764713625523,0.1892589004389773,0.1782698215109426,0.2599025105142539,0.014106124244768092,-33.98166147127325,-36.677604660770626,-3.870118616522211,1.0236403585821088
92800000000,-5.723358573669816,-12.766722496385206,0.7297951030413743,0.18890809180862156,0.17839710818940546,0.2597356573234201,0.014026214869015063,-33.97995234727559,-36.679188083665096,-3.8016660144487187,0.9997664457840013
92800000000,-5.723358573669816,-12.766722496385206,0.7297951030413743,0.18890809180862156,0.17839710818940546,0.2597356573234201,0.014026214869015063,-33.97995234727559,-36.679188083665096,-3.8016660144487187,0.9997664457840013
92900000000,-5.704458363187443,-12.74886901515168,0.7312057154658513,0.18864948935376671,0.17856190504721528,0.25966284182823546,0.013884140767426223,-33.978273082909645,-36.680743698884,-3.7516247878436926,0.9683626894409425
92900000000,-5.704458363187443,-12.74886901515168,0.7312057154658513,0.18864948935376671,0.17856190504721528,0.25966284182823546,0.013884140767426223,-33.978273082909645,-36.680743698884,-3.7516247878436926,0.9683626894409425
93000000000,-5.685593103665504,-12.731003003084183,0.7326083369527527,0.1884751341374788,0.1787645949001228,0.25967826338265293,0.013690303797239511,-33.97662458990796,-36.6822706695818,-3.7184022375877976,0.9293516895572367
93000000000,-5.685593103665504,-12.731003003084183,0.7326083369527527,0.1884751341374788,0.1787645949001228,0.25967826338265293,0.013690303797239511,-33.97662458990796,-36.6822706695818,-3.7184022375877976,0.9293516895572367
93100000000,-5.666753576883615,-12.713120692251527,0.7339967510294955,0.18821816831227847,0.17892251934812797,0.2596025035805187,0.01354798102112792,-33.97500285587365,-36.68377271960148,-3.6686308065820445,0.8992688499758804
93100000000,-5.666753576883615,-12.713120692251527,0.7339967510294955,0.18821816831227847,0.17892251934812797,0.2596025035805187,0.01354798102112792,-33.97500285587365,-36.68377271960148,-3.6686308065820445,0.8992688499758804
93200000000,-5.64793124932077,-12.695218395868007,0.7353657814092193,0.18796336354699208,0.17907688656530302,0.25952613315287537,0.013407989936916609,-33.973404289718076,-36.68525318118119,-3.6192684196803375,0.8698758681205844
93200000000,-5.64793124932077,-12.695218395868007,0.7353657814092193,0.18796336354699208,0.17907688656530302,0.25952613315287537,0.013407989936916609,-33.973404289718076,-36.68525318118119,-3.6192684196803375,0.8698758681205844
93300000000,-5.6291342853085276,-12.677300701059519,0.736720579511332,0.18763591660170886,0.1791864453671972,0.25936605394065504,0.013307060614307364,-33.97183173676999,-36.68670942519357,-3.5553515835717793,0.8494203517541308
93300000000,-5.6291342853085276,-12.677300701059519,0.736720579511332,0.18771075261536044,0.17922783499736672,0.2594492913113356,0.013267814185322746,-33.97183173676999,-36.68670942519357,-3.570318786302095,0.8411424257202268
93400000000,-5.610362560250147,-12.659367865712138,0.7380613785050238,0.18746053055125653,0.17937537839412454,0.25937212028338,0.0131270877650424,-33.97028499516923,-36.68814164477372,-3.5218211150820773,0.8130659659488191
93400000000,-5.610362560250147,-12.659367865712138,0.7380613785050238,0.18746053055125653,0.17937537839412454,0.25937212028338,0.0131270877650424,-33.97028499516923,-36.68814164477372,-3.5218211150820773,0.8130659659488191
93500000000,-5.591623338111368,-12.641424377099238,0.7393920845664542,0.18728180494528754,0.1795615795456997,0.25937403787731333,0.012952804751003522,-33.96876634443682,-36.68954773552076,-3.4875946446206822,0.7772318263808177
93500000000,-5.591623338111368,-12.641424377099238,0.7393920845664542,0.18728180494528754,0.1795615795456997,0.25937403787731333,0.012952804751003522,-33.96876634443682,-36.68954773552076,-3.4875946446206822,0.7772318263808177
93600000000,-5.572901489419598,-12.623462200092213,0.7407047933429586,0.18696611283632542,0.17966078779852251,0.2592162839602852,0.012844321910028544,-33.96727034679384,-36.690932738046065,-3.425952220471247,0.758775178341564
93600000000,-5.572901489419598,-12.623462200092213,0.7407047933429586,0.18696611283632542,0.17966078779852251,0.2592162839602852,0.012844321910028544,-33.96727034679384,-36.690932738046065,-3.425952220471247,0.758775178341564
93700000000,-5.5541972056807065,-12.605481756142595,0.742000073818059,0.1867222332357934,0.17979857125578952,0.25913772589130213,0.012705531089977629,-33.965796909325704,-36.69229674351879,-3.3786497378329727,0.7325824923608817
